2021-01-07,"📢 Are you or is anyone you know living with Long Covid? 

Next week the APPG on Coronavirus will hear evidence from those living with long covid. 

We want to hear as many of your experiences as possible. Please submit evidence &amp; share here: 
#longcovid
https://t.co/kP6vQMLS6z"
2021-01-07,"How we doing everyone? 
#LongCovid"
2021-01-07,"@Dr2NisreenAlwan @ahandvanish There will be a debate in Parliament next Thursday, 14th January which might consider this:
https://t.co/GVRyNPw7JJ
Anyone in the UK can write to their own MP and ask them to take part, to help raise the profile of #longcovid and the many unresolved questions"
2021-01-07,"Remembering those no longer with us and those suffering from #LongCovid and other neglected health issues.
#clapforcarers https://t.co/00V8DK38Nt"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"Managed to take my dog Pip for a short walk earlier. I challenged myself to climb up one of the steep hills there and I did it. I need to be able to keep this up #LongCovid 
Here's a photo that I took on our walk. https://t.co/N28Ynmorch"
2021-01-07,"A Backbench Business debate on Long Covid has been secured for this coming Thursday (14th). 

As a result, this coming Tuesday (12th) we will be hosting a special APPG meeting on Coronavirus and Long Covid. 

#LongCovid"
2021-01-07,"@EricTopol Yes pretty accurate, still weird muscle(?) pains, food intolerances and relapses when I do 'too much' (after 10 months).....#longcovid"
2021-01-07,"@Dr2NisreenAlwan @ahandvanish There will be a debate in Parliament next Thursday, 14th January which might consider this:
https://t.co/GVRyNPw7JJ
Anyone in the UK can write to their own MP and ask them to take part, to help raise the profile of #longcovid and the many unresolved questions"
2021-01-07,"Tonight @carolinthappel talks to #LongCovidPhysio in our latest #podcast about living with #LongCovid, navigating healthcare, living with uncertainty and managing physical activity and #pacing https://t.co/OhgmrMvC2b"
2021-01-07,"after vaccinating risk groups, we can lift the measures for everybody and the virus is able to spread in the remaining population. (srf club, 5.1.) #SwissCovidFail #srfclub #LongCovid https://t.co/IJZhATts1z"
2021-01-07,"📢 Are you or is anyone you know living with Long Covid? 

Next week the APPG on Coronavirus will hear evidence from those living with long covid. 

We want to hear as many of your experiences as possible. Please submit evidence &amp; share here: 
#longcovid
https://t.co/kP6vQMLS6z"
2021-01-07,"First clinical trial on potential drug for #LongCovid starts in NC aiming to ""restructure the immune system” to address pain, problems thinking and concentrating and troubles with sleeping and breathing

https://t.co/qN2t3ejlDB"
2021-01-07,"same here. i really hope that said 20 year old won't suffer from #LongCovid. (srf club, 5.1.) #SwissCovidFail #srfclub #LongCovid https://t.co/r6FelmPd5K"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"First clinical trial on potential drug for #LongCovid starts in NC aiming to ""restructure the immune system” to address pain, problems thinking and concentrating and troubles with sleeping and breathing

https://t.co/qN2t3ejlDB"
2021-01-07,"Thank you @GeorgeMonbiot for recognising that if we had treated #MECFS seriously, then we'd be ready for #LongCovid now. We need proper investigative journalism so we don't repeat the mistakes of the past. 6 stories that journalists need to cover in post below 👇 https://t.co/Gyc4mugoqL"
2021-01-07,"Tonight @carolinthappel talks to #LongCovidPhysio in our latest #podcast about living with #LongCovid, navigating healthcare, living with uncertainty and managing physical activity and #pacing https://t.co/OhgmrMvC2b"
2021-01-07,"How long is #LongCovid?
The most extensive symptom assessment and longest duration (7 months) of nearly 3,800 individuals shows how debilitating this is in young, predominantly women, w/ most unable to return to full prior work 
https://t.co/o0YUNse1EA @ahandvanish @AthenaAkrami https://t.co/3miXJFdVp0"
2021-01-07,"Thank you @GeorgeMonbiot for recognising that if we had treated #MECFS seriously, then we'd be ready for #LongCovid now. We need proper investigative journalism so we don't repeat the mistakes of the past. 6 stories that journalists need to cover in post below 👇 https://t.co/Gyc4mugoqL"
2021-01-07,"Managed to take my dog Pip for a short walk earlier. I challenged myself to climb up one of the steep hills there and I did it. I need to be able to keep this up #LongCovid 
Here's a photo that I took on our walk. https://t.co/N28Ynmorch"
2021-01-07,"Tonight @carolinthappel talks to #LongCovidPhysio in our latest #podcast about living with #LongCovid, navigating healthcare, living with uncertainty and managing physical activity and #pacing https://t.co/OhgmrMvC2b"
2021-01-07,"Tonight @carolinthappel talks to #LongCovidPhysio in our latest #podcast about living with #LongCovid, navigating healthcare, living with uncertainty and managing physical activity and #pacing https://t.co/OhgmrMvC2b"
2021-01-07,"Systematic Review #LongCovid 

Range of  heart, lung, gastrointestinal, neurological &amp; psychosocial symptoms.

Commonest are: 
breathlessness
fatigue
smell and taste disturbance
anxiety. 

Persistent symptoms in hospitalised &amp; non-hospitalised patients

https://t.co/tPIV5UnlSA https://t.co/gfvacAO2Gy"
2021-01-07,@karolinskainst @ludvigsson @NEJM KI/GBD Ludvigsson do you have any updated risks for children #longcovid ?
2021-01-07,"@longcovidspain @COVID19persist1 @apresj20 @long_covid @UTc19LongHaul @LongCovidItalia @LongCovidSOS @LongCovidCH @LongNetherlands @CovidHaulers @LongCovidOrg @SEMG_ES I think one issue with Italy is that actually #LongCovid is known by at least some professionals, and researched, but the central government doesn't speak about it"
2021-01-07,"Managed to take my dog Pip for a short walk earlier. I challenged myself to climb up one of the steep hills there and I did it. I need to be able to keep this up #LongCovid 
Here's a photo that I took on our walk. https://t.co/N28Ynmorch"
2021-01-07,"First clinical trial on potential drug for #LongCovid starts in NC aiming to ""restructure the immune system” to address pain, problems thinking and concentrating and troubles with sleeping and breathing

https://t.co/qN2t3ejlDB"
2021-01-07,@ChicoSloth @Minion_Herder @Dr2NisreenAlwan Wld be interested to know who with ME/CFS gets a flu jab on the #nhs. I’ve had a v long battle with my GP who refuses to grant it. I don’t expect to qualify for the vaccine either. Ppl w/ ME/CFE thrown to the wolves again despite #longcovid risk @octoberpoppy @actionforme
2021-01-07,"I know my decision to divorce was right,I also know my decision to keep my child was right but I never imagined the effects of all this on my mental health. Some days really are a struggle!  #parenting #singlemom #LongCovid #workingmum #mentalhealth"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Newly updated Coronavirus reference now includes the latest studies on #LongCOVID. https://t.co/P9pdJGk4Gs https://t.co/Qgj4veUOxI
2021-01-07,"First clinical trial on potential drug for #LongCovid starts in NC aiming to ""restructure the immune system” to address pain, problems thinking and concentrating and troubles with sleeping and breathing

https://t.co/qN2t3ejlDB"
2021-01-07,"Pandemic social isolation provides glimpse into the everyday realities of chronically ill patients. 

The COVID-19 pandemic is teaching the world a lesson in empathy for those who have had to social distance long-term. #longcovid

https://t.co/ZJLGZELP5y"
2021-01-07,"Prof Iwasaki @VirusesImmunity
and team discuss autoantibodies in #COVID19 

Autoantibodies attacking human tissues instead of pathogens, might contribute to long term covid symptoms and sequelae ⏩ #LongCovid 

#LongCovidItalia #apresJ20 #koronaoire 

https://t.co/xnNiPC7lRV"
2021-01-07,"Interesting.

 #LongCovidKids  #LongCovid 

https://t.co/uUCacIkzva"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Some good new on therapeutics for acute #COVID19 - hope we find similar to prevent and treat #LongCovid soon https://t.co/TIhjVjPqXI
2021-01-07,"Prof Iwasaki @VirusesImmunity
and team discuss autoantibodies in #COVID19 

Autoantibodies attacking human tissues instead of pathogens, might contribute to long term covid symptoms and sequelae ⏩ #LongCovid 

#LongCovidItalia #apresJ20 #koronaoire 

https://t.co/xnNiPC7lRV"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Journalists! Here's 5 #LongCovid x #MECFS stories that you actually need to write (in contrast to this rubbish in @ObserverUK). Long Covid requires profound change to our healthcare &amp; welfare systems. We're nowhere near ready &amp; the scandal of MECFS care is partly why. Thread 👇🏻 https://t.co/PG4lonhy3h
2021-01-07,"Family, friends, colleagues, parents at school - SO MANY battling covid right now.

In general, and particularly if you've got symptoms in addition to/instead of the 'Big 3', please rest more than seems reasonable - rest as if you don't want to get #LongCovid. It's not been fun X"
2021-01-07,"First clinical trial on potential drug for #LongCovid starts in NC aiming to ""restructure the immune system” to address pain, problems thinking and concentrating and troubles with sleeping and breathing

https://t.co/qN2t3ejlDB"
2021-01-07,"A Backbench Business debate on Long Covid has been secured for this coming Thursday (14th). 

As a result, this coming Tuesday (12th) we will be hosting a special APPG meeting on Coronavirus and Long Covid. 

#LongCovid"
2021-01-07,"That's what we've been saying, now openly discussed on a Swiss TV show. As vaccination proceeds, measures will be loosened fast, since there will be room in hospitals.

Which means that almost everyone will be infected this year. Few will die, that's true. But mass #LongCovid https://t.co/VzPZ0vwuQi"
2021-01-07,"Children experience physical long-lasting symptoms of #COVID19 just like adults do. 

Children get #LongCovid just like adults do.

Our lived experience can help.
@GreatOrmondSt @NHSEngland @FrancesorFran https://t.co/VKPk8TjXUu"
2021-01-07,"someone please help a girl out, my mum has tested positive for covid and has a pain in the back of her head going down to her neck/ shoulder and she has stomach ache, has anyone else experienced this? #Pfizervaccine #LongCovid #COVID2019 #NHS"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"Sadly we now have Children in our group that have been REINFECTED with #COVID19 
Second time round;
Some report milder symptoms. 
Others report worse 
Some kids didn’t get #LongCovid with the 1st infection &amp; are now struggling to recover. 

#infection #Reinfection #LongCovidKids"
2021-01-07,"Some impairments can be 'quieter' – less visible, less acknowledged – yet, for many, no less devastating: 

6 months on, almost 1 in 20 (4.7% of a large sample) had not recovered their usual sense of smell #LongCovid 
#anosmia #hyposmia https://t.co/KykV35bpzT 1/"
2021-01-07,"Congress approved the 1,15B $ for #longCovid and thus #MECFS.
This is happening 💪😬

I can't wait to hear more details 🙂

Thank you @BraveNewEmily @PlzSolveCFS for you efforts! https://t.co/OtL80iqWUR"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"#LongCovid in @MenHealthUK1 feat. film maker and advocate @gezmedinger

There has been much discussion about how #COVID19 long term effects hit women more often

But men are ill, too. Experiences of long term illness shouldn't be erased in different genders #koronaoire #apresJ20 https://t.co/udTiw9HlOt"
2021-01-07,"""Why Long COVID Is More Serious than You Think - “My identity has changed. I feel like I’m mourning my old life”"" By @ScarlettWrench for @MensHealthUK 

| #longcovid #longcovidthread |
https://t.co/Tgwp0fEeSc"
2021-01-07,"📢 Are you or is anyone you know living with Long Covid? 

Next week the APPG on Coronavirus will hear evidence from those living with long covid. 

We want to hear as many of your experiences as possible. Please submit evidence &amp; share here: 
#longcovid
https://t.co/kP6vQMLS6z"
2021-01-07,I wonder if #LongCovid will qualify for the 6th category: “All individuals aged 16 years to 64 years with underlying health conditions which put them at higher risk of serious disease and mortality”. https://t.co/IMcD2kKXPc
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,@mk43501643 @DonaldJosephMc5 @andrews_pat67 @talkRADIO @mrmarkdolan @calvinrobinson Better than #LongCovid Trump
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"Huge respect for @gezmedinger who has continued to share real-time, insightful findings on #longcovid packaged in digestible bite size videos..while experience the jagged trajectory of recovery himself. Awesome work. https://t.co/27Z4RO7hlU"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"Friendly civilized debate between @MartinKulldorff and @EricTopol on @ThomasEWoods show. Agreement on opening in-person schools/universities and better focused protection of the old. Disagreement on harm from collateral lockdown damage vs #LongCovid. 
https://t.co/XYDQflJDkP"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"These reactionary bastards with their '30s hairstyles and glasses pretend they've never heard of #LongCovid, or that the vaccine offers 95 percent protection at most.
It should come as no surprise if the Dutch government will act similarly.
https://t.co/vv71ZC5aHt

#necropolitics"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"First clinical trial on potential drug for #LongCovid starts in NC aiming to ""restructure the immune system” to address pain, problems thinking and concentrating and troubles with sleeping and breathing

https://t.co/qN2t3ejlDB"
2021-01-07,I wonder if #LongCovid will qualify for the 6th category: “All individuals aged 16 years to 64 years with underlying health conditions which put them at higher risk of serious disease and mortality”. https://t.co/IMcD2kKXPc
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"🔊 Dear #LongCovid sufferers from all the world, does any of you know the consequencies of the #COVID19  vaccine on covid long haulers? @apresj20 @long_covid @UTc19LongHaul @LongCovidItalia @LongCovidSOS @LongCovidCH @LongNetherlands @CovidHaulers @LongCovidOrg @longcovidspain"
2021-01-07,"That's what we've been saying, now openly discussed on a Swiss TV show. As vaccination proceeds, measures will be loosened fast, since there will be room in hospitals.

Which means that almost everyone will be infected this year. Few will die, that's true. But mass #LongCovid https://t.co/VzPZ0vwuQi"
2021-01-07,"All #longcovid patients who have taken immunosuppressants and anti-inflammatories for nearly half a year are welcoming new treatment news with a 'um. yeah. we did say.' 

Patient-led research is still research."
2021-01-07,"📢 Are you or is anyone you know living with Long Covid? 

Next week the APPG on Coronavirus will hear evidence from those living with long covid. 

We want to hear as many of your experiences as possible. Please submit evidence &amp; share here: 
#longcovid
https://t.co/kP6vQMLS6z"
2021-01-07,"So, if anyone is wondering if you can get a Covid-19 reinfection if you have #longcovid ....

The answer is yes. 🙄"
2021-01-07,"So, if anyone is wondering if you can get a Covid-19 reinfection if you have #longcovid ....

The answer is yes. 🙄"
2021-01-07,I'm convinced a Covid19 scare is worse that pregnancy scare... Tjer #LongCovid #ereng2021
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,My first short film 'This is ME' is available to view here. It would mean a HUGE deal if the #MECFS #LongCovid communities would watch as the audience award prize will be a big step in developing it into a narrative feature. @MEAssociation  @actionforme https://t.co/3ivy5MzPYy https://t.co/jGK02mSlTW
2021-01-07,"📢 Are you or is anyone you know living with Long Covid? 

Next week the APPG on Coronavirus will hear evidence from those living with long covid. 

We want to hear as many of your experiences as possible. Please submit evidence &amp; share here: 
#longcovid
https://t.co/kP6vQMLS6z"
2021-01-07,"So, if anyone is wondering if you can get a Covid-19 reinfection if you have #longcovid ....

The answer is yes. 🙄"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
2021-01-07,"#LongCovid and auto-antibodies.

My wife was diagnosed one auto antibody last summer as a sequelae of #COVID19.

A control has been made this week and this auto antibody has disappeared completely. 👍👍👍"
2021-01-07,Not quantifying covid morbidity &amp; not measuring #LongCovid means it can be still be ignored in pandemic response policy. ‘Opening up’ after vaccinating the ‘vulnerable’ means many unvaccinated will get sick. How many? We won’t know because the system is not set up to count them.
